id,accommodates,bathrooms,bedrooms,price,cleaning_fee,security_deposit,extra_people,guests_included,distance,size,host_has_profile_pic,host_response_time,host_response_rate,host_is_superhost,number_of_reviews,review_scores_rating,neighbourhood_group_cleansed,longitude,latitude,property_type,room_type,bed_type,minimum_nights,instant_bookable,is_business_travel_ready,geometry
7111882,2,1.0,1,38,0,0,0,1,0.938469109,55.0,t,NaN,NaN,1,0,NaN,Friedrichshain-Kreuzberg,13.41675733,52.49924426,0,1,Real Bed,14,1,f,POINT (13.41675732990462 52.49924426358618)
7111912,2,1.0,1,50,0,0,0,1,3.26768125,49.48378977,t,NaN,NaN,1,1,100.0,Mitte,13.39973663,52.53204081,0,0,Real Bed,1,1,f,POINT (13.3997366256742 52.53204081433547)
7112336,1,1.0,0,42,0,200,0,1,0.493276411,10.0,t,NaN,NaN,1,0,NaN,Friedrichshain-Kreuzberg,13.40645508,52.50698957,0,1,Airbed,7,1,f,POINT (13.40645507675013 52.50698957036826)
7113434,3,1.0,1,150,0,0,0,1,6.893439804,81.46696241,t,NaN,NaN,1,0,NaN,Charlottenburg-Wilm.,13.30253185,52.50678245,0,1,Real Bed,2,1,f,POINT (13.30253184651261 52.50678245218086)
7117491,4,1.0,2,95,0,0,0,1,4.036851926,67.49821348,t,NaN,NaN,1,1,100.0,Pankow,13.43843754,52.53249464,0,1,Real Bed,7,1,f,POINT (13.43843754095619 52.53249463901189)
7118518,2,1.0,0,40,0,150,0,1,1.748374821,20.0,t,NaN,NaN,1,1,100.0,Neukölln,13.42363955,52.49244884,0,1,Real Bed,3,1,f,POINT (13.42363955101051 52.49244883610943)
7118854,4,1.0,2,120,40,800,20,3,3.10464305,92.67175863,t,2.0,75.0,1,0,NaN,Pankow,13.41449832,52.52998141,0,1,Real Bed,10,1,f,POINT (13.41449832134824 52.52998140691589)
7121108,3,1.0,0,51,25,90,15,2,8.374919614,60.1133967,t,0.0,100.0,1,271,96.0,Charlottenburg-Wilm.,13.28134258,52.51193962,0,1,Real Bed,1,1,f,POINT (13.28134257770666 52.51193962404882)
7123281,1,1.0,1,30,30,0,0,1,3.964393156,44.95719937,t,NaN,NaN,1,0,NaN,Pankow,13.44615509,52.52764139,0,0,Real Bed,3,1,f,POINT (13.44615509379765 52.5276413911499)
7123583,2,1.0,1,56,20,500,15,1,4.047253181,10.0,t,2.0,100.0,1,14,100.0,Tempelhof - Schöneberg,13.34724498,52.49164661,0,0,Couch,2,1,f,POINT (13.34724498289984 52.491646607488)
7123664,2,1.0,1,25,0,0,0,1,5.582366063,10.0,t,NaN,NaN,1,5,96.0,Mitte,13.38017069,52.55081162,1,0,Real Bed,13,1,f,POINT (13.38017068620966 52.55081162353147)
7124316,1,1.0,1,36,0,0,0,1,2.906078987,43.15025399,t,NaN,NaN,1,1,80.0,Mitte,13.40252058,52.52889356,0,0,Real Bed,4,1,f,POINT (13.40252057958606 52.52889355516172)
7135460,4,1.0,3,65,0,0,0,1,4.646725101,57.80685913,t,NaN,NaN,1,1,100.0,Treptow - Köpenick,13.46554484,52.48407538,0,1,Real Bed,1,1,f,POINT (13.46554483635833 52.48407538047751)
7136371,5,1.0,2,75,30,500,0,1,2.139517816,10.0,t,NaN,NaN,1,0,NaN,Friedrichshain-Kreuzberg,13.43393599,52.49631313,0,1,Real Bed,7,1,f,POINT (13.43393598560973 52.49631312596171)
7137738,2,1.0,1,35,0,0,0,1,5.082601437,20.0,t,NaN,NaN,1,4,80.0,Pankow,13.40774543,52.54843478,2,0,Real Bed,1,1,f,POINT (13.40774542755723 52.54843477998902)
7137777,1,1.0,1,28,10,0,5,1,5.632929041,16.0,t,NaN,NaN,1,2,90.0,Mitte,13.33555719,52.53146811,0,0,Real Bed,1,1,f,POINT (13.33555718853822 52.531468109701)
7138523,2,1.0,1,35,0,0,0,1,0.949050411,21.0,t,NaN,NaN,1,2,90.0,Friedrichshain-Kreuzberg,13.40184666,52.49436047,0,0,Real Bed,1,1,f,POINT (13.40184665569161 52.4943604686478)
7139359,1,1.0,2,60,10,100,0,2,5.177507827,68.0,t,NaN,NaN,1,5,100.0,Pankow,13.41505711,52.54886635,0,0,Real Bed,1,1,f,POINT (13.41505711404546 52.54886634767114)
7140763,2,0.5,1,50,0,200,0,1,4.747043706,44.06542993,t,NaN,NaN,1,1,80.0,Friedrichshain-Kreuzberg,13.4727838,52.51162365,0,0,Real Bed,1,0,f,POINT (13.47278379844453 52.51162365124155)
7140777,3,1.0,1,39,9,0,16,2,3.690373242,56.34372104,t,2.0,100.0,1,101,97.0,Tempelhof - Schöneberg,13.35257671,52.4920535,0,0,Real Bed,150,1,f,POINT (13.35257671073073 52.49205350295571)
7143189,2,1.0,1,20,5,0,10,1,13.3625819,30.0,t,0.0,90.0,1,60,96.0,Marzahn - Hellersdorf,13.59630465,52.5305392,0,0,Real Bed,1,1,f,POINT (13.59630465488032 52.53053919754697)
7144388,2,1.0,1,30,0,0,0,1,6.255929255,30.0,t,NaN,NaN,1,0,NaN,Lichtenberg,13.49654195,52.50464775,0,0,Real Bed,4,1,f,POINT (13.49654195456063 52.50464775411417)
7146415,2,1.0,1,40,15,0,0,1,4.891357603,25.0,t,NaN,NaN,1,6,87.0,Lichtenberg,13.46314656,52.52820991,0,0,Real Bed,2,0,f,POINT (13.46314656026647 52.52820990985318)
7146454,4,1.5,2,130,0,0,0,1,3.516150623,125.0,t,NaN,NaN,1,1,100.0,Pankow,13.42891356,52.53058312,0,1,Real Bed,1,1,f,POINT (13.42891356244755 52.53058312182596)
7147873,2,1.0,1,24,30,150,15,1,3.609204957,52.94212948,t,NaN,NaN,1,29,91.0,Mitte,13.39364245,52.53459809,0,0,Real Bed,3,0,f,POINT (13.39364245209249 52.53459808895687)
7152649,2,1.0,1,45,25,200,5,1,4.375441874,10.0,t,NaN,NaN,1,3,93.0,Friedrichshain-Kreuzberg,13.46410943,52.51752216,0,1,Real Bed,4,1,f,POINT (13.46410942622128 52.51752215828335)
7152747,2,2.0,2,71,25,0,0,1,1.526544936,71.23526544,t,NaN,NaN,1,1,80.0,Friedrichshain-Kreuzberg,13.42670392,52.50226699,0,1,Real Bed,7,0,f,POINT (13.42670391917615 52.50226699443888)
7153007,1,1.0,1,65,40,0,0,1,2.722461589,57.89888089,t,NaN,NaN,0,8,93.0,Mitte,13.39652706,52.52681599,0,0,Real Bed,1,1,f,POINT (13.39652706369284 52.52681599339446)
7153853,2,1.0,1,26,0,0,10,1,3.580698617,30.0,t,NaN,NaN,1,5,88.0,Tempelhof - Schöneberg,13.35856777,52.48646144,0,0,Real Bed,1,1,f,POINT (13.3585677724233 52.486461444854)
7154329,2,1.0,1,62,20,300,0,1,3.422337451,10.0,t,NaN,NaN,1,2,100.0,Friedrichshain-Kreuzberg,13.45464395,52.50456133,0,1,Real Bed,5,1,f,POINT (13.45464394838791 52.50456132959022)
7154736,3,1.0,1,85,25,200,10,3,3.494449221,70.52394012,t,NaN,NaN,1,1,100.0,Mitte,13.39409434,52.53360061,0,1,Real Bed,10,1,f,POINT (13.39409433691336 52.5336006144248)
7154913,1,1.0,1,30,30,400,15,1,3.537886573,53.62421971,t,NaN,NaN,1,1,100.0,Neukölln,13.44296443,52.48146396,0,0,Real Bed,3,1,f,POINT (13.44296443313978 52.48146395822067)
7156552,2,1.0,1,35,20,0,10,1,0.769952464,24.0,t,NaN,NaN,1,1,100.0,Friedrichshain-Kreuzberg,13.41548108,52.50206354,0,0,Real Bed,2,1,f,POINT (13.4154810839186 52.50206353712183)
7158213,2,1.0,1,50,0,0,0,1,6.364262873,20.0,t,NaN,NaN,1,0,NaN,Mitte,13.38010686,52.5581098,0,1,Real Bed,1,1,f,POINT (13.3801068620753 52.55810979562421)
7160935,4,1.0,2,159,65,0,15,1,4.399976639,110.0,t,NaN,NaN,1,3,100.0,Pankow,13.41162271,52.54208677,0,1,Real Bed,3,1,f,POINT (13.41162270603559 52.54208676513512)
7161316,3,1.0,1,39,20,0,10,2,3.523567108,10.0,t,NaN,NaN,1,6,84.0,Friedrichshain-Kreuzberg,13.45622322,52.50269541,0,0,Real Bed,3,1,f,POINT (13.45622321986357 52.50269540957461)
7161534,3,1.0,2,65,0,0,0,1,5.807024513,15.0,t,NaN,NaN,1,2,100.0,Pankow,13.41335228,52.55470171,0,1,Real Bed,10,1,f,POINT (13.41335227568285 52.55470171040665)
7161705,1,1.0,1,17,0,0,0,1,2.901822504,40.0,t,NaN,NaN,1,28,94.0,Neukölln,13.4356854,52.48509223,0,0,Real Bed,3,1,f,POINT (13.43568540036504 52.48509223426804)
7165718,1,1.0,1,27,0,0,15,1,1.121102431,48.22038739,t,1.0,100.0,1,10,98.0,Friedrichshain-Kreuzberg,13.42044815,52.50092781,0,0,Real Bed,5,1,f,POINT (13.42044815118601 52.50092780641696)
7165832,2,1.0,1,55,0,100,10,2,2.652427415,55.98822434,t,NaN,NaN,1,1,80.0,Neukölln,13.43042684,52.48507537,0,0,Real Bed,3,1,f,POINT (13.43042684097853 52.48507536789547)
7166189,2,1.0,1,34,0,100,15,1,3.363081258,51.87169847,t,1.0,100.0,0,17,95.0,Neukölln,13.44422131,52.48488871,0,0,Real Bed,3,1,f,POINT (13.44422131277016 52.48488870694182)
7166206,1,1.0,1,35,0,0,0,1,3.352101888,10.0,t,NaN,NaN,1,1,60.0,Pankow,13.41619972,52.53202113,0,0,Real Bed,3,1,f,POINT (13.41619971940772 52.53202113185105)
7166270,1,1.0,1,23,0,0,0,1,4.026151753,38.57139896,t,NaN,NaN,1,3,90.0,Neukölln,13.44798966,52.4783031,0,0,Real Bed,1,1,f,POINT (13.4479896601451 52.47830310012689)
7166585,1,1.0,1,14,0,0,0,1,6.547738456,20.0,t,NaN,NaN,1,17,93.0,Mitte,13.31677461,52.5280584,0,0,Real Bed,3,1,f,POINT (13.31677461043001 52.52805839759358)
7166653,3,1.0,1,42,0,250,0,1,5.025380232,49.13238885,t,NaN,NaN,1,1,100.0,Mitte,13.37160043,52.54339678,0,1,Real Bed,10,1,f,POINT (13.37160043479532 52.54339677744496)
7166711,2,1.0,1,27,17,100,0,1,6.664014388,15.0,t,NaN,NaN,1,9,89.0,Mitte,13.31677651,52.53041162,0,1,Real Bed,1,1,f,POINT (13.31677651016459 52.53041162256751)
7168114,3,1.0,1,25,50,300,20,2,1.41216037,61.52372727,t,NaN,NaN,1,0,NaN,Friedrichshain-Kreuzberg,13.38605946,52.49647081,1,0,Real Bed,2,1,f,POINT (13.38605945822346 52.49647080961252)
7168991,2,1.0,1,15,0,0,0,1,6.923934217,36.87752361,t,NaN,NaN,1,0,NaN,Reinickendorf,13.3774293,52.56288448,0,0,Real Bed,3,1,f,POINT (13.37742929504885 52.56288447731253)
7169982,1,1.0,1,20,0,0,0,1,5.80716887,36.85270425,t,NaN,NaN,1,1,100.0,Treptow - Köpenick,13.48155565,52.48025863,0,1,Real Bed,1,1,f,POINT (13.48155565338065 52.48025862974946)
7170596,2,1.0,0,89,40,600,0,1,3.821502395,20.0,t,NaN,NaN,1,3,100.0,Friedrichshain-Kreuzberg,13.45879814,52.51146245,0,1,Real Bed,30,1,f,POINT (13.45879814054848 52.51146244748296)
7171676,2,1.0,1,29,0,0,15,1,1.151314772,50.92095387,t,1.0,100.0,1,17,93.0,Friedrichshain-Kreuzberg,13.42107998,52.50168006,0,0,Real Bed,6,1,f,POINT (13.42107998087836 52.50168005533781)
7171950,2,1.0,1,60,20,150,10,1,1.22833971,61.54776882,t,NaN,NaN,1,19,97.0,Friedrichshain-Kreuzberg,13.39384122,52.49369396,0,1,Real Bed,2,1,f,POINT (13.39384122018154 52.49369395947749)
7172034,1,1.0,1,25,0,300,0,1,2.885326053,40.71305487,t,NaN,NaN,1,0,NaN,Neukölln,13.42674931,52.48077206,0,0,Real Bed,7,1,f,POINT (13.42674930568203 52.48077205715521)
7174145,2,1.5,1,28,0,0,0,1,2.428746365,40.0,t,NaN,NaN,1,3,93.0,Friedrichshain-Kreuzberg,13.43549359,52.51343273,1,0,Real Bed,2,1,f,POINT (13.43549359360184 52.51343272894475)
7174267,3,1.0,1,30,0,0,0,1,1.83660344,45.89513972,t,NaN,NaN,1,1,80.0,Friedrichshain-Kreuzberg,13.38635688,52.4903181,0,0,Real Bed,14,1,f,POINT (13.38635688151287 52.49031810080572)
7177075,2,1.0,2,40,0,0,0,1,3.367315416,10.0,t,NaN,NaN,1,5,95.0,Neukölln,13.42207636,52.47452667,0,1,Real Bed,4,1,f,POINT (13.4220763628485 52.474526671201)
7177076,2,1.0,1,42,0,0,0,1,1.467364688,30.0,t,NaN,NaN,1,1,80.0,Mitte,13.41676428,52.51351799,1,0,Real Bed,1,1,f,POINT (13.41676427949935 52.51351799175314)
7177457,2,1.0,1,45,0,150,0,1,3.510585314,48.31243557,t,NaN,NaN,1,1,100.0,Friedrichshain-Kreuzberg,13.44803829,52.51962519,0,1,Real Bed,2,1,f,POINT (13.44803829286249 52.51962518942531)
7177943,2,1.0,1,50,0,150,0,1,3.547268479,49.87026214,t,NaN,NaN,1,5,100.0,Friedrichshain-Kreuzberg,13.44818703,52.52009657,0,1,Real Bed,2,1,f,POINT (13.44818702832631 52.52009656708102)
7184765,2,1.0,1,35,30,150,15,1,5.78961327,20.0,t,NaN,NaN,1,1,60.0,Mitte,13.38111376,52.55292054,0,1,Real Bed,3,1,f,POINT (13.38111375971063 52.55292054004176)
7185377,2,1.0,1,25,0,0,5,1,4.270811428,17.0,t,NaN,NaN,1,2,70.0,Friedrichshain-Kreuzberg,13.46725354,52.50346498,0,0,Real Bed,6,0,f,POINT (13.46725354100009 52.50346498071099)
7186400,4,1.0,1,45,0,0,20,1,1.336556958,20.0,t,NaN,NaN,1,6,88.0,Friedrichshain-Kreuzberg,13.42373667,52.50117753,0,0,Real Bed,2,0,f,POINT (13.42373666834627 52.50117752812832)
7187150,4,1.0,1,78,20,200,0,1,5.083946273,65.12340287,t,NaN,NaN,1,9,100.0,Pankow,13.44161774,52.54241562,0,1,Real Bed,2,1,f,POINT (13.4416177370449 52.54241562333939)
7188186,2,1.0,1,55,0,100,0,2,4.02096603,50.64196307,t,NaN,NaN,1,2,90.0,Neukölln,13.42295508,52.46847417,0,1,Real Bed,2,1,f,POINT (13.42295507755019 52.46847417415381)
7188976,2,1.0,1,38,60,0,0,1,2.689076412,40.0,t,NaN,NaN,1,9,91.0,Mitte,13.36452484,52.50119147,0,0,Real Bed,1,1,f,POINT (13.36452483739549 52.50119147460521)
7190160,2,1.0,2,50,30,150,0,1,5.137025492,56.0,t,NaN,NaN,1,7,100.0,Pankow,13.43985431,52.54355518,0,1,Real Bed,7,1,f,POINT (13.43985431025487 52.54355518131369)
7191470,5,1.0,2,89,35,0,0,1,6.145193515,47.0,t,0.0,94.0,1,163,83.0,Mitte,13.359948,52.55105298,0,1,Real Bed,2,0,f,POINT (13.35994800160915 52.5510529786121)
7192325,4,1.0,1,55,0,200,0,2,4.265387351,55.04276379,t,NaN,NaN,1,1,80.0,Neukölln,13.44207118,52.47213958,0,1,Real Bed,7,1,f,POINT (13.44207117988599 52.47213957931739)
7193894,2,1.0,1,25,10,100,10,1,3.101918639,48.16208426,t,0.0,100.0,1,5,100.0,Neukölln,13.42350823,52.47748949,0,0,Futon,3,1,f,POINT (13.42350822886157 52.47748949231911)
7194371,1,1.0,1,23,0,0,0,1,5.419908462,10.0,t,NaN,NaN,1,1,100.0,Pankow,13.43764972,52.54705886,0,0,Real Bed,1,1,f,POINT (13.43764971704657 52.54705885954875)
7195329,4,1.0,1,80,30,200,20,2,4.409231615,76.50713808,t,0.0,100.0,0,209,98.0,Neukölln,13.44919997,52.47413486,0,1,Real Bed,1,0,f,POINT (13.44919997472037 52.4741348597622)
7196475,2,1.5,1,71,0,0,0,1,1.330802939,62.38834423,t,NaN,NaN,1,1,100.0,Mitte,13.40894373,52.51438744,2,1,Real Bed,1,1,f,POINT (13.40894372780967 52.51438743731224)
7196659,12,3.0,5,290,85,0,18,10,13.86361997,179.6213257,t,1.0,75.0,1,17,94.0,Spandau,13.20683923,52.53635533,6,1,Real Bed,2,1,f,POINT (13.2068392264522 52.5363553295734)
7196869,2,2.0,1,25,20,0,10,1,3.852494773,59.78721857,t,NaN,NaN,1,1,80.0,Neukölln,13.43914596,52.47545193,0,0,Real Bed,1,1,f,POINT (13.43914596453831 52.47545193285307)
7197260,2,1.0,1,50,20,0,25,1,5.83419005,63.01622066,t,2.0,100.0,1,4,100.0,Pankow,13.40378267,52.55524534,0,1,Real Bed,2,1,f,POINT (13.40378266921737 52.55524533746958)
7197458,2,1.0,1,62,12,150,0,1,6.642211891,15.0,t,NaN,NaN,1,9,87.0,Mitte,13.37743166,52.56025595,0,1,Real Bed,1,1,f,POINT (13.37743166230194 52.5602559546296)
7199785,4,1.0,2,80,30,500,10,3,3.656187014,72.68922133,t,NaN,NaN,1,1,100.0,Tempelhof - Schöneberg,13.3585988,52.48513036,0,1,Real Bed,1,1,f,POINT (13.35859880064211 52.4851303560957)
7199831,2,1.0,1,35,0,0,0,1,2.865910802,75.0,t,NaN,NaN,1,2,90.0,Neukölln,13.42210203,52.47943201,0,1,Real Bed,10,1,f,POINT (13.42210203033893 52.47943201216665)
7209439,1,1.0,1,35,15,0,0,1,5.777329053,43.66484021,t,2.0,100.0,1,2,100.0,Pankow,13.40171762,52.55471313,0,0,Real Bed,1,1,f,POINT (13.40171762061759 52.55471312831381)
7209725,3,1.0,2,79,45,500,20,2,3.682302713,77.53468857,t,NaN,NaN,1,11,92.0,Friedrichshain-Kreuzberg,13.44871799,52.52179108,0,1,Real Bed,3,1,f,POINT (13.44871799389158 52.52179108001274)
7209834,2,1.0,1,45,20,0,0,1,7.120627593,10.0,t,NaN,NaN,1,4,100.0,Charlottenburg-Wilm.,13.29943773,52.50887332,0,1,Real Bed,2,1,f,POINT (13.29943772731668 52.50887331601394)
7210466,2,1.0,1,21,20,300,5,1,5.05686892,10.0,t,NaN,NaN,1,0,NaN,Lichtenberg,13.47881193,52.50468848,0,0,Futon,2,1,f,POINT (13.47881192798274 52.50468848139393)
7211852,1,1.0,1,24,10,150,0,1,5.057498261,10.0,t,NaN,NaN,1,1,100.0,Neukölln,13.43408134,52.46110282,0,0,Real Bed,3,1,f,POINT (13.43408134492682 52.46110281978821)
7213240,4,1.0,1,25,0,250,25,1,4.355945041,40.0,t,NaN,NaN,1,0,NaN,Pankow,13.43775134,52.53619882,0,0,Real Bed,2,1,f,POINT (13.43775133630137 52.53619882479556)
7213406,2,1.0,1,35,70,0,12,1,5.827229947,59.0474673,t,0.0,100.0,1,12,97.0,Pankow,13.42042052,52.55424191,2,1,Real Bed,7,0,f,POINT (13.4204205243033 52.55424190529597)
7213609,1,1.0,1,18,10,0,10,1,17.48134779,10.0,t,NaN,NaN,0,87,97.0,Spandau,13.15402489,52.46391516,0,0,Real Bed,1,1,f,POINT (13.15402489399058 52.46391516163882)
7214704,4,1.0,2,200,50,500,25,4,3.29293498,120.0882942,t,NaN,NaN,1,1,100.0,Tempelhof - Schöneberg,13.35613725,52.4980746,0,1,Real Bed,7,1,f,POINT (13.35613724512084 52.49807459772292)
7217357,2,1.0,1,30,0,0,0,2,1.554270984,43.50695832,t,NaN,NaN,1,11,84.0,Friedrichshain-Kreuzberg,13.42584304,52.49816724,0,0,Real Bed,2,1,f,POINT (13.42584303682116 52.49816724342894)
7217439,1,1.0,1,50,20,0,0,1,2.331009163,20.0,t,0.0,100.0,1,34,84.0,Neukölln,13.42623296,52.48668539,0,1,Real Bed,5,1,f,POINT (13.42623296058421 52.48668538687451)
7218131,2,1.0,1,35,0,0,0,1,3.72037338,30.0,t,NaN,NaN,1,0,NaN,Mitte,13.39665211,52.53592195,0,0,Real Bed,2,0,f,POINT (13.39665210886772 52.53592194647138)
7219506,3,1.0,2,76,20,0,0,2,3.785489846,70.0,t,NaN,NaN,1,9,98.0,Mitte,13.39701517,52.53654221,0,1,Real Bed,4,1,f,POINT (13.39701517184215 52.53654221419168)
7220995,3,1.0,1,40,0,0,0,1,4.754796924,47.77379477,t,3.0,0.0,1,0,NaN,Pankow,13.40697683,52.54550446,0,1,Real Bed,20,1,f,POINT (13.40697683271014 52.54550445941857)
7221243,3,1.0,2,75,30,300,10,3,2.990652245,100.0,t,NaN,NaN,1,7,86.0,Mitte,13.40444842,52.5296728,0,1,Real Bed,3,1,f,POINT (13.4044484155651 52.52967279730046)
7222065,2,1.0,1,45,10,0,15,1,5.638558036,30.0,t,NaN,NaN,1,0,NaN,Pankow,13.40727069,52.55345132,0,1,Real Bed,1,1,f,POINT (13.40727069247991 52.55345132460429)
7223512,2,1.0,1,60,10,0,15,2,5.282083956,59.84068266,t,NaN,NaN,1,3,100.0,Pankow,13.41903797,52.54941105,0,1,Real Bed,2,0,f,POINT (13.41903796941948 52.54941105398618)
7229556,2,1.0,1,30,0,0,0,1,3.554726485,43.0638666,t,NaN,NaN,1,3,93.0,Neukölln,13.44126003,52.48015309,0,2,Real Bed,3,1,f,POINT (13.44126003098394 52.48015309472139)
7229822,2,2.0,1,80,38,200,10,2,0.963854402,140.0,t,2.0,100.0,1,5,96.0,Friedrichshain-Kreuzberg,13.41829961,52.50383892,0,1,Real Bed,3,1,f,POINT (13.41829961269113 52.50383891515681)
7230011,3,1.0,1,20,0,0,5,1,4.342594735,44.03351508,t,NaN,NaN,1,6,84.0,Neukölln,13.44672945,52.47356337,0,0,Real Bed,2,1,f,POINT (13.44672944869579 52.47356337072475)
7231858,2,1.0,1,20,0,300,0,1,5.903989368,39.91088404,t,NaN,NaN,1,1,80.0,Charlottenburg-Wilm.,13.31908859,52.51451576,0,0,Real Bed,6,1,f,POINT (13.31908859194812 52.51451576428381)
7232424,2,1.0,1,59,20,0,10,2,4.054286505,59.06942777,t,NaN,NaN,1,9,98.0,Friedrichshain-Kreuzberg,13.46400297,52.50444165,1,1,Real Bed,7,1,f,POINT (13.46400296653752 52.50444164783646)
7232591,2,1.0,1,40,0,0,0,1,4.238001843,76.0,t,NaN,NaN,1,1,80.0,Neukölln,13.43077673,52.46828098,0,0,Real Bed,1,1,f,POINT (13.43077672885 52.46828097638309)
7232685,2,1.0,1,52,30,0,0,1,0.879176519,55.30753712,t,1.0,100.0,1,21,97.0,Friedrichshain-Kreuzberg,13.41713299,52.50231304,0,0,Real Bed,2,1,f,POINT (13.41713299224984 52.50231304067845)
7232901,2,1.0,1,21,5,0,13,1,3.342618589,47.19245155,t,NaN,NaN,1,0,NaN,Neukölln,13.43958671,52.48183605,0,0,Real Bed,1,1,f,POINT (13.43958671174022 52.48183605466581)
7233314,2,1.0,1,30,30,0,0,1,2.700835783,10.0,t,NaN,NaN,1,70,96.0,Mitte,13.36446453,52.50035741,0,0,Real Bed,2,1,f,POINT (13.36446452594251 52.50035740932444)
7233566,1,1.0,1,27,0,0,0,1,1.295148528,30.0,t,NaN,NaN,1,8,100.0,Friedrichshain-Kreuzberg,13.41929572,52.49564771,0,0,Real Bed,1,1,f,POINT (13.41929571752164 52.49564770647738)
7234128,3,1.0,1,19,0,0,15,1,5.547656497,15.0,t,NaN,NaN,1,1,100.0,Pankow,13.40625653,52.5526528,0,0,Real Bed,2,1,f,POINT (13.40625653241492 52.55265279986406)
7235007,2,2.0,1,19,0,0,0,1,4.792423252,49.96835563,t,NaN,NaN,1,4,90.0,Mitte,13.33716261,52.51672414,0,0,Real Bed,1,1,f,POINT (13.33716261163601 52.5167241382625)
7235251,5,2.0,2,140,55,350,15,4,3.997018745,10.0,t,NaN,NaN,1,8,93.0,Pankow,13.42967531,52.53519976,1,1,Real Bed,5,1,f,POINT (13.42967531424067 52.53519975994767)
7235402,1,0.0,1,18,0,0,0,1,4.841587384,25.73807214,t,NaN,NaN,1,0,NaN,Mitte,13.33559614,52.51519064,5,0,Real Bed,1,1,f,POINT (13.33559614326661 52.51519063681489)
7237289,1,1.0,0,25,0,0,0,1,5.473715766,37.0,t,NaN,NaN,1,0,NaN,Pankow,13.41607761,52.55146775,0,1,Real Bed,1,1,f,POINT (13.41607761036578 52.55146775380374)
7237579,4,1.0,2,250,50,300,0,3,11.39549976,200.0,t,1.0,70.0,1,5,100.0,Charlottenburg-Wilm.,13.23874784,52.52195246,1,1,Real Bed,2,1,f,POINT (13.23874784020372 52.5219524610786)
7237646,2,1.0,1,39,20,200,5,1,3.347381516,25.0,t,1.0,100.0,1,1,100.0,Friedrichshain-Kreuzberg,13.45129942,52.51190147,0,0,Real Bed,2,1,f,POINT (13.4512994179413 52.51190146519522)
7238232,1,1.0,1,30,0,0,0,1,2.993466688,20.0,t,NaN,NaN,1,5,100.0,Tempelhof - Schöneberg,13.36612575,52.48905383,0,0,Futon,7,1,f,POINT (13.36612575431931 52.48905383402932)
7238757,4,1.0,2,62,0,0,0,1,4.97817756,56.70197281,t,NaN,NaN,1,1,80.0,Pankow,13.40701129,52.5475141,0,1,Real Bed,5,1,f,POINT (13.40701129445793 52.54751409777213)
7239869,6,1.0,2,80,0,0,10,4,4.014694196,70.42582903,t,NaN,NaN,1,2,90.0,Friedrichshain-Kreuzberg,13.4516699,52.5244071,0,1,Real Bed,1,1,f,POINT (13.45166990110138 52.52440710275794)
7239913,3,1.0,1,32,0,0,20,1,3.011594615,10.0,t,2.0,50.0,1,29,97.0,Friedrichshain-Kreuzberg,13.4473872,52.49635482,0,0,Real Bed,2,1,f,POINT (13.44738720117485 52.49635482164407)
7241410,2,1.0,1,31,10,200,32,1,1.500064265,10.0,t,NaN,NaN,1,5,92.0,Friedrichshain-Kreuzberg,13.39257512,52.49128042,0,0,Real Bed,5,1,f,POINT (13.39257511581221 52.49128042349525)
7245176,6,1.0,1,120,140,200,0,2,3.334706051,99.46800711,t,1.0,100.0,1,38,96.0,Mitte,13.40552796,52.53275605,0,1,Real Bed,7,1,f,POINT (13.40552796427388 52.532756046904)
7249755,2,1.0,1,35,10,0,5,1,2.741818501,48.75192903,t,NaN,NaN,1,12,98.0,Friedrichshain-Kreuzberg,13.43975698,52.51455799,0,0,Real Bed,4,1,f,POINT (13.43975698095937 52.5145579871263)
7250113,2,1.0,1,25,0,0,15,2,3.996815679,47.99788737,t,NaN,NaN,1,5,88.0,Neukölln,13.43079816,52.47069994,0,0,Real Bed,2,1,f,POINT (13.43079815764572 52.47069994076576)
7250651,8,2.0,3,130,25,0,0,1,6.794357946,15.0,t,0.0,100.0,1,13,92.0,Pankow,13.41863488,52.56324368,0,1,Real Bed,3,1,f,POINT (13.41863487900009 52.56324368251283)
7251254,2,1.0,1,80,50,500,0,1,4.92427446,66.8257028,t,NaN,NaN,1,5,100.0,Mitte,13.35080606,52.53289117,0,1,Real Bed,7,1,f,POINT (13.35080606096443 52.5328911727899)
7252832,2,1.0,1,52,20,90,0,1,6.224231903,51.90298743,t,NaN,NaN,1,3,93.0,Mitte,13.35893521,52.55152243,0,1,Real Bed,2,1,f,POINT (13.35893520536037 52.55152243444624)
7253369,2,1.0,1,22,0,0,0,1,6.435781311,39.29307222,t,NaN,NaN,1,0,NaN,Mitte,13.38593031,52.55958296,0,0,Real Bed,1,1,f,POINT (13.38593030818445 52.55958295801022)
7258378,3,1.0,2,45,0,0,10,2,6.379339572,65.0,t,NaN,NaN,1,4,93.0,Mitte,13.31669408,52.52416891,0,1,Real Bed,10,1,f,POINT (13.31669407993959 52.52416891069585)
7258558,4,1.0,2,50,0,250,0,1,3.246469546,54.52463411,t,NaN,NaN,1,1,100.0,Friedrichshain-Kreuzberg,13.44420198,52.51886245,0,1,Real Bed,14,1,f,POINT (13.44420197823014 52.51886245382404)
